NUMBER,STREET,CITY,STATE,POSTCODE,UNIT
1401,W 1600  S,CEDAR CITY,UT,84720,
3024,S TIMERON DR,WEST VALLEY CITY,UT,84128,
14738,S QUIET GLEN DR,HERRIMAN TOWN,UT,84096,
2926,W CORONA CIR,WEST JORDAN CITY,UT,84084,
90,N WESTERN VIEW DR,CEDAR CITY,UT,84721,
60,S 200  E,MINERSVILLE,UT,84752,
360,W 200  N,LOGAN CITY,UT,84321,
4242,S TWIN RIVER WAY,TAYLORSVILLE CITY,UT,84123,
565,S 980  E,HEBER CITY,UT,84032,
833,N DOROTHEA WAY,SALT LAKE CITY,UT,84116,
9737,S 1600  W,SOUTH JORDAN,UT,84095,
5581,S EDGEBERRY DR,MURRAY,UT,84123,
4314,W WAPPAPELLO LN,SOUTH JORDAN,UT,84009,
35,S 100  E,ELMO,UT,84521,
11715,S STATE ST,DRAPER CITY (SL CO),UT,84020,
2921,W 1010  N,CLINTON,UT,84015,
7436,S 1475  E,SOUTH WEBER,UT,84405,
65,N 850  E,SALEM,UT,84653,
2214,E LOCH LOMOND DR,SARATOGA SPRINGS,UT,84043,
343,N 1150  E,KAYSVILLE,UT,84037,
8232,S SKY MEADOW DR,WEST JORDAN CITY,UT,84081,
3140,E HOLLY DR,ST GEORGE CITY,UT,84790,
3913,S 700  W,MILLCREEK,UT,84123,
605,W 720  S,TREMONTON,UT,84337,
1508,E FOREST GREEN DR,OGDEN CITY,UT,84403,
1056,E 4750  S,OGDEN CITY,UT,84403,
2625,E STRINGHAM AVE,SALT LAKE CITY,UT,84109,
3012,W KINGS MEADOW CT,RIVERTON,UT,84065,
872,E COTTONWOOD DR,HEBER CITY,UT,84032,
4000,S REDWOOD RD,WEST VALLEY CITY,UT,84123,
2375,S 300  E,SOUTH SALT LAKE CITY,UT,84115,
790,E SPRUCE MESA WAY,SANDY CITY,UT,84094,
115,W 29TH ST,OGDEN CITY,UT,84401,
25,W 700  N,NEPHI,UT,84648,
636,E FACTORY ST,GARLAND,UT,84312,
3098,W 525  N,WEST POINT,UT,84015,
4877,S 1025  E,OGDEN CITY,UT,84403,
1041,W 570  N,CITY OF NORTH SALT LAKE,UT,84054,
295,W 200  S,SMITHFIELD,UT,84335,
310,E 1230  N,SPRINGVILLE,UT,84663,
1288,E ERDA WAY,ERDA,UT,84074,
576,E 275  S,LAYTON,UT,84041,
437,E 1700  N,MONA,UT,84645,
842,E THREE FOUNTAINS DR,MURRAY,UT,84107,192
3810,S REDWOOD RD,WEST VALLEY CITY,UT,84119,
775,E 100  N,ENTERPRISE,UT,84725,
10,W 100  S,SALT LAKE CITY,UT,84101,250
11239,S MIDAS VIEW CIR,SOUTH JORDAN,UT,84095,
255,MAIN ST,PARK CITY,UT,84060,
14016,S SONORA WAY,BLUFFDALE (SL CO),UT,84065,
9647,S DUTCHESS PL,SOUTH JORDAN,UT,84095,
310,W 750  N,CLEARFIELD,UT,84015,
276,N 135  W,LINDON,UT,84042,
3845,W ROCKWOOD WAY,WEST VALLEY CITY,UT,84120,
77,S RIO BRAVO PL,WEST JORDAN CITY,UT,84088,
773,N CATHERINE ST,SALT LAKE CITY,UT,84116,
851,E 800  S,SALT LAKE CITY,UT,84102,
2957,W 3600  N,FARR WEST CITY,UT,84404,
1629,S 10  W,BOUNTIFUL,UT,84010,
1710,W 360  N,ST GEORGE CITY,UT,84770,
7656,S TELLUR DR,WEST JORDAN CITY,UT,84081,
180,S MAIN ST,COALVILLE,UT,84017,13
6885,S REDWOOD RD,WEST JORDAN CITY,UT,84084,
418,S 860  E,AMERICAN FORK,UT,84003,
1149,S HWY 106,FARMINGTON,UT,84025,
117,N MOUNTAIN VISTAS RD,KAYSVILLE,UT,84037,
195,E SHELLY LOUISE DR,SANDY CITY,UT,84070,
4717,E BROOKWOOD DR,EAGLE MOUNTAIN,UT,84005,
1848,E AMERICAN WAY,EAGLE MOUNTAIN,UT,84005,
42,E 300  N,REDMOND,UT,84652,
2882,W WESTCOVE DR,WEST VALLEY CITY,UT,84119,
325,S ORCHARD DR,CITY OF NORTH SALT LAKE,UT,84054,
221,E 2700  S,SOUTH SALT LAKE CITY,UT,84115,
2382,W 1100  S,SYRACUSE,UT,84075,
7871,RED TAIL CT,PARK CITY,UT,84060,
3780,W SADDLER DR,WEST JORDAN CITY,UT,84088,
2839,E HORSEMAN PARK DR,ST GEORGE CITY,UT,84790,
85,W 300  N,CLEARFIELD,UT,84015,
4172,W BERRIDALE CIR,SOUTH JORDAN,UT,84009,
756,W 1150  S,PROVO,UT,84601,
43,S 200  W,FOUNTAIN GREEN,UT,84632,
1290,W LEXINGTON ST,WASHINGTON CITY,UT,84780,
13542,S CERVINA WAY,RIVERTON,UT,84065,
4145,S 2785  W,WEST VALLEY CITY,UT,84119,
300,N FORT LN,LAYTON,UT,84041,
267,S DEL MAR CT,SALT LAKE CITY,UT,84101,
889,W 2700  S,SYRACUSE,UT,84075,
653,E 300  S,SALT LAKE CITY,UT,84102,
202,N SAGE CREST CIR,WASHINGTON CITY,UT,84780,
2080,E DELMONT DR,HOLLADAY CITY,UT,84117,
51,E INDUSTRIAL PARK DR,SPANISH FORK,UT,84660,
308,W ANTELOPE DR,LAYTON,UT,84041,
7815,S HIGHLAND DR,COTTONWOOD HEIGHTS,UT,84121,
773,W LITTLE MATTERHORN,TAYLORSVILLE CITY,UT,84123,
1178,W CEDAR KNOLLSOUTH DR,CEDAR CITY,UT,84720,
135,S 300  E,SALT LAKE CITY,UT,84111,
1026,W RAMBLER DR,SALT LAKE CITY,UT,84116,
1588,S MAIN ST,SALT LAKE CITY,UT,84115,102
2518,W PINE NEEDLE PL,TAYLORSVILLE CITY,UT,84129,
87,W 300  N,SALT LAKE CITY,UT,84103,407
