NUMBER,STREET,CITY,STATE,POSTCODE,UNIT
6691.0,CHURCH RD,SLATINGTON,PA,18080,
161.0,WOODHALL DR,Allegheny,PA,15236,
1131.0,SLOAN ST,SCRANTON City,PA,18504,
1345.0,BROADWAY ST,Allegheny,PA,15035,
2468.0,RIDGE RD,Allegheny,PA,15037,
6061.0,PAHAGACO RD,York,PA,17362,
7302.0,WHIPPLE ST,Allegheny,PA,15218,
1820.0,S 09TH ST,Philadelphia,PA,19148-1660,
8184.0,ANTIETAM DR,York,PA,17339,
304.0,S  PACIFIC AVE,Allegheny,PA,15224,
4226.0,WILLIAM PENN HWY,MIFFLINTOWN,PA, ,
115.0,ROUMFORT RD,Philadelphia,PA,19119-1633,14.0
1438.0,N MYRTLEWOOD ST,Philadelphia,PA,19121-3615,
2606.0,SHERMAN ST,York,PA,17406,
210.0,PATTISON ST,Allegheny,PA,15104,
1247.0,STURGES RD,PECKVILLE BOROUGH,PA,18452,
3819.0,N 10TH ST,Philadelphia,PA,19140-3105,
2100.0,GREENTREE RD,Allegheny,PA,15220,
235.0,E  BRUCETON RD,Allegheny,PA,15236,
1.0,QUIRIN LN,Allegheny,PA,15207,
925.0,SOLLENBERGER RD,CHAMBERSBURG,PA,17202,
416.0,MORRIS ST,Philadelphia,PA,19148-1316,
0.0,REINEKE RD,York,PA,17302,
335.0,SUNSET DR, ,PA, ,
313.0,SUMMER DR,Allegheny,PA,15108,
3641.0,CHELTENHAM RD,York,PA,17402,
63.0,BELTZHOOVER AVE,Allegheny,PA,15210,
836.0,HALL ST,Allegheny,PA,15120,
5.0,LONGFELLOW DR,Allegheny,PA,15120,
1843.0,CLEARVIEW ST,SCRANTON City,PA,18504,
4500.0,WEYMOUTH ST,Philadelphia,PA,19120-4618,
4951.0,ACORN DR,COOPERSBURG,PA,18036,
3333.0,LEHIGH ST,ALLENTOWN,PA,18103,
2578.0,WEXFORD RUN RD,Allegheny,PA,15090,
5637.0,LARCHWOOD AVE,Philadelphia,PA,19143-1314,
1329.0,HIGHLAND AVE,Allegheny,PA,15140,
1116.0,WAYNE RD,CHAMBERSBURG,PA,17201,
1734.0,PEACHTREE CIR,WHITEHALL,PA,18052,
264.0,YOSEMITE DR,Allegheny,PA,15235,
1417.0,VERNON RD,Philadelphia,PA,19150-0000,
605.0,3RD ST,Allegheny,PA,15140,
0.0,GRANT SHOOK RD,GREENCASTLE,PA,17225,
737.0,GUYS RUN RD,Allegheny,PA,15238,
58.0,CORNERTOWN RD,CHAMBERSBURG,PA,17201,
1908.0,INGERSOLL ST,Philadelphia,PA,19121-4916,
8924.0,BROUS AVE,Philadelphia,PA,19152-1325,
129.0,DEWEY ST,Allegheny,PA,15223,
601.0,COUNTRYSIDE DR,SALEM TOWNSHIP,PA,18444,
1292.0,FIRWOOD DR,Allegheny,PA,15243,
513.0,MC KEAN ST,Philadelphia,PA,19148-0000,
647.0,NORTH ST,EMMAUS,PA,18049,
1930.0,CLINTON AVE,CHAMBERSBURG,PA,17201,
35.0,CHESTNUTHILL DR,THE HIDEOUT,PA,18436,
622.0,FRANCES DR,Dauphin,PA,17109,
,E SOUTH ST,ALLENTOWN,PA,18109,
5031.0,SHOPPES BLVD,MOOSIC BOROUGH,PA,18507,
100.0,BRADDOCK AVE,Allegheny,PA,15104,
806.0,VERMONT AVE,Allegheny,PA,15045,
2936.0,PERRYSVILLE AVE,Allegheny,PA,15214,
721.0,TERRACE RD,York,PA,17404,
7320.0,2ND ST,SLATINGTON,PA,18080,
5423.0,N MARVINE ST,Philadelphia,PA,19141-3009,
188.0,RICHBARN RD,Allegheny,PA,15212,
627.0,S HIGH ST, ,PA, ,
5258.0,OSAGE AVE,Philadelphia,PA,19143-1519,
405.0,E MARKET ST,Dauphin,PA,17098,
221.0,PARKER AVE,Philadelphia,PA,19128-4440,
119.0,LYNDHURST RD,York,PA,17402,
1142.0,E DRINKER ST,DUNMORE BOROUGH,PA,18512,
10073.0,GRUBBS RD,Allegheny,PA,15090,
4292.0,BEAUFORT HUNT DR,Dauphin,PA,17110,
2009.0,W MADISON ST,Philadelphia,PA,19140-4832,
525.0,E JUNIATA ST,ALLENTOWN,PA,18103,
,VALLEY VIEW RD,THREE SPRING,PA,17264,
204.0,FREDERICK ST,Dauphin,PA,17034,
187.0,GRANDVIEW AVE,HONESDALE BOROUGH,PA,18431,
1958.0,JACOB ST,Allegheny,PA,15226,
17429.0,REDDALE DR,York,PA,17349,
1303.0,DARTMOUTH RD,York,PA,17404,
3841.0,LOCUST LN,Dauphin,PA,17109,
1814.0,BEAR RUN DR,Allegheny,PA,15237,
1048.0,KIOWA TRL,POCONO SPRINGS,PA,18424,
651.0,3RD ST,Allegheny,PA,15147,
109.0,CUBA MILLS LN,MIFFLINTOWN,PA,17059,
2833.0,N ORKNEY ST,Philadelphia,PA,19133-2730,
425.0,TYBURN DR,Allegheny,PA,15090,
504.0,SMITH ST,DUNMORE BOROUGH,PA,18512,
243.0,NELSON ST,MARION,PA,17235,
2618.0,SYLMAR ST,Philadelphia,PA,19142-0000,
159.0,FOX RUN DR,York,PA,17403,
,POGUE RD,ORBISONIA,PA,17243,
2835.0,ITHACA ST,ALLENTOWN,PA,18103,
1122.0,LATONA ST,Philadelphia,PA,19147-5025,
270.0,BUNNELL POND RD,BERLIN TOWNSHIP,PA,18431,
43.0,STERLING ST,Allegheny,PA,15203,
2635.0,MANTON ST,Philadelphia,PA,19146-3811,
3811.0,NEDLA RD,Philadelphia,PA,19154-2716,
3315.0,HARTVILLE ST,Philadelphia,PA,19134-1727,
14.0,W 11TH AVE,SHAMOKIN DAM,PA,17876,
2311.0,MUD BRIDGE RD,LITTLE BEAVER TWP,PA, ,
9282.0,ROSEWOOD DR,EAST GREENVILLE,PA,18041,
6030.0,AVONHOE RD,Philadelphia,PA,19138-1502,
6601.0,ELMWOOD AVE,Philadelphia,PA,19142-2218,
3305.0,N 05TH ST,Philadelphia,PA,19140-5601,
310.0,MAYWOOD RD,York,PA,17402,
618.0,N  TAYLOR AVE,Allegheny,PA,15212,
958.0,E ELM ST,ALLENTOWN,PA,18109,
1303.0,HAWTHORNE CIR,Allegheny,PA,15071,
1661.0,PARK ST,York,PA,17315,
2050.0,E WILLARD ST,Philadelphia,PA,19134-3231,
413.0,E MARKET ST,FREEBURG,PA,17827,
3496.0,RIVER RD,MANCHESTER TOWNSHIP,PA,18417,
3886.0,EAST ST,Allegheny,PA,15214,
1053.0,STANTON TER,Allegheny,PA,15201,
5.0,GRANDVIEW DR,Dauphin,PA,17032,
341.0,JAMES ST,Allegheny,PA,15144,
764.0,CREST RD,WINFIELD,PA,17889,
2643.0,QUAIL HILL DR,Allegheny,PA,15241,
7615.0,WOODCREST AVE,Philadelphia,PA,19151-2703,
68.0,STOURBRIDGE LN,DYBERRY TOWNSHIP,PA,18431,
3054.0,FAIRFIELD ST,Philadelphia,PA,19136-1120,
2843.0,VERONICA AVE,WHITEHALL,PA,18052,
2837.0,MEMPHIS ST,Philadelphia,PA,19134-4207,
2420.0,LITTLE MEXICO RD,WINFIELD,PA,17889,
345.0,RING NECK DR,Dauphin,PA,17112,
1238.0,CHERRY TREE LN,CHAMBERSBURG,PA,17202,
7005.0,CLUBVIEW DR,Allegheny,PA,15017,
3.0,WAGON RD,JEFFERSON TOWNSHIP,PA,18436,
31.0,BEAGLE CT,Allegheny,PA,15025,
546.0,BOULEVARD AVE,DICKSON City BOROUGH,PA,18519,
6331.0,NICHOLAS DR,HUNTINGDON,PA,16652,
2.0,LEADER RD,York,PA,17349,
391.0,DADDARIO HILL RD,MIDDLEBURG,PA,17842,
6151.0,LEBANON AVE,Philadelphia,PA,19151-3231,
8758.0,JACKSON ST,Philadelphia,PA,19136-2140,
165.0,ORCHARD ST,Allegheny,PA,15146,
515.0,CLEARVIEW AVE,Allegheny,PA,15205,
44.0,BRYSON MILL RD,SOUTH NEW CASTLE BORO,PA, ,
700.0,WATERCREST WAY,Allegheny,PA,15024,
2835.0,W HAROLD ST,Philadelphia,PA,19132-3119,
2831.0,OVERINGTON ST,Philadelphia,PA,19137-2022,
809.0,ORCHARD ST,Allegheny,PA,15049,
220.0,HIGBEE ST,Philadelphia,PA,19111-5906,
3909.0,WILLOW ST,Philadelphia,PA,19104-4633,
34.0,S RAILROAD ST,Dauphin,PA,17036,
910.0,W LACKAWANNA AVE,SCRANTON City,PA,18504,
2100.0,NEFFS LAURYS RD,SLATINGTON,PA,18080,
412.0,EDGEWORTH LN,Allegheny,PA,15143,
195.0,GATEWAY RD,NEW WILMINGTON BORO,PA, ,
6338.0,EVERETT AVE,Philadelphia,PA,19149-0000,
407.0,REVERE DR,Allegheny,PA,15146,
227.0,FLEET ST,Allegheny,PA,15104,
2424.0,W UNION ST,ALLENTOWN,PA,18104,
44.0,N 11TH ST,ALLENTOWN,PA,18102,
556.0,RIVERVIEW DR,Dauphin,PA,17061,
6132.0,KINGSESSING AVE,Philadelphia,PA,19142-2426,
3827.0,EVERGREEN RD,Allegheny,PA,15214,
133.0,RT 590,ELMHURST TOWNSHIP,PA,18444,
1500.0,HUNTLEY CT,York,PA,17408,
124.0,BEEHN RD,DREHER TOWNSHIP,PA,18445,
11.0,W OHIO ST,MCCLURE,PA,17841,
5111.0,CHURCH RD,CHAMBERSBURG,PA,17202,
310.0,1ST ST,BLAKELY BOROUGH,PA,18447,
392.0,ALLEN ST,ALLENTOWN,PA,18102,
,BIG DREAM LN,TYRONE,PA,16686,
4.0,HOLSTEIN DR,York,PA,17331,
6508.0,RIDGE AVE,Philadelphia,PA,19128-2425,
5819.0,CHESTER AVE,Philadelphia,PA,19143-5516,
155.0,WHITNEY LAKE RD,WHITNEY LAKE,PA,18428,
1237.0,S MAIN ST,OLD FORGE BOROUGH,PA,18518,
369.0,REDROME CIR,Allegheny,PA,15017,
5101.0,N 15TH ST,Philadelphia,PA,19141-1622,
401.0,HAWTHORNE RD,Allegheny,PA,15209,
0.0,GUN CLUB RD,York,PA,17352,
1281.0,W KING ST,York,PA,17404,
251.0,ONEIDA ST,Allegheny,PA,15211,
10019.0,SHIMPSTOWN RD,MERCERSBURG,PA,17236,
2422.0,N HOLLYWOOD ST,Philadelphia,PA,19132-3012,
220.0,WOODLAWN AVE,CLARKS SUMMIT BOROUGH,PA,18411,
2860.0,CREST AVE S,ALLENTOWN,PA,18104,
1131.0,S PAXON ST,Philadelphia,PA,19143-4316,
900.0,N 03RD ST,Philadelphia,PA,19123-2206,
1123.0,MCNEILLY AVE,Allegheny,PA,15216,
503.0,HALCOMB AVE,Allegheny,PA,15025,
6424.0,SWAN DR,Allegheny,PA,15147,
3311.0,WILDCAT RD,Allegheny,PA,15018,
641.0,COLLEEN DR,Dauphin,PA,17109,
4407.0,STANTON AVE,Allegheny,PA,15201,
4921.0,HATFIELD ST,Allegheny,PA,15201,
2461.0,WALNUT BOTTOM RD,York,PA,17408,
143.0,POPLAR DR,Allegheny,PA,15228,
2542.0,N COLORADO ST,Philadelphia,PA,19132-3821,
121.0,W SYLVANIA ST,Philadelphia,PA,19144-3621,
2729.0,MOUNT ROYAL RD,Allegheny,PA,15217,
8200.0,NEWBURG RD,NEWBURG,PA,17240,
265.0,PEFFER ST,Dauphin,PA,17102,
2670.0,SAVANNAH RD,SHENANGO TWP,PA, ,
322.0,FAIRMOUNT AVE,WAYNESBORO,PA,17268,
2721.0,S SMEDLEY ST,Philadelphia,PA,19145-4529,
11.0,MORARI DR,York,PA,17019,
3880.0,KIM LN,Allegheny,PA,15044,
2939.0,GELENA RD,Philadelphia,PA,19152-0000,
12021.0,BUSTLETON AVE,Philadelphia,PA,19116-2107,128.0
5025.0,S MOUNTAIN DR,EMMAUS,PA,18049,
527.0,QUINNAN PL,SCRANTON City,PA,18505,
13275.0,BLYMIRE HOLLOW RD,York,PA,17363,
1915.0,ELLSWORTH ST,Philadelphia,PA,19146-2803,
451.0,N CHURCH ST,Dauphin,PA,17023,
