NUMBER,STREET,CITY,STATE,POSTCODE,UNIT
28.0,Island Hill Ave,Ridgefield,CT,6877,
877.0,New Britain Ave,Hartford,CT,6106,
146.0,Linkfield Rd,Watertown,CT,6795,
29.0,Leigh Dr,East Haven,CT,6512,
51.0,Butternut Ln,Bristol,CT,6010,
46.0,Ginger Ln,Torrington,CT,6790,
16.0,Driftwood Ln,Norwalk,CT,6851,
274.0,Jefferson Woods,Branford,CT,6405,
158.0,Mayflower St,West Hartford,CT,6110,
97.0,Hirsch Rd,Stamford,CT,6905,
143.0,Jeanne Ct,Stamford,CT,6903,
116.0,Berlin Ave,Southington,CT,6489,
95.0,Alexandra Dr,Stratford,CT,6614,
130.0,King St,Danbury,CT,6811,
62.0,Bayberry Rd,Glastonbury,CT,6033,
18.0,Chamberlain Ct,Cheshire,CT,6410,
4.0,Old Camp Ln,Greenwich,CT,6807,
19.0,Arrowhead Rd,North Haven,CT,6473,
25.0,Hammick Rd,West Hartford,CT,6107,
14.0,Karen Dr,Portland,CT,6480,
729.0,S Quaker Ln,West Hartford,CT,6110,
197.0,Thompson Hill Rd,Portland,CT,6480,
142.0,Weed St,New Canaan,CT,6840,
380.0,Horsepond Rd,Madison,CT,6443,
45.0,Central Ave,West Haven,CT,6516,
12.0,Michael St,East Haven,CT,6513,
129.0,Ashpohtag Rd,Norfolk,CT,6058,
3.0,Mansfield Grove Rd,East Haven,CT,6512,
201.0,Boston St,Guilford,CT,6437,
25.0,Middleton Dr,New Fairfield,CT,6812,
40.0,Salvatore Ave,Bristol,CT,6010,
39.0,Great Plain Rd,Danbury,CT,6811,
54.0,Roosevelt Blvd,Enfield,CT,6082,
314.0,Old Mill Rd,Middletown,CT,6457,
6.0,Calhoun,Bridgeport,CT,6604,
31.0,Carter Ave,Meriden,CT,6451,
72.0,Oxbow Dr,Meriden,CT,6450,
1720.0,Ellington Rd,South Windsor,CT,06074,
229.0,Plains Rd,Haddam,CT,6438,
800.0,N Brooksvale Rd,Cheshire,CT,6410,
15.0,Eileen Rd,West Haven,CT,6516,
140.0,Kane St,West Hartford,CT,6119,
93.0,Franklin St,Danbury,CT,6810,
80.0,Bigelow St,Manchester,CT,06040,
535.0,William,Bridgeport,CT,6608,
1.0,Dry Hill Ct,Norwalk,CT,6851,
70.0,Saunders St,East Hartford,CT,6108,
23.0,Highline Trl S,Stamford,CT,6902,
83.0,Hartford Ave,Old Lyme,CT,6371,
4.0,Acadia St,West Hartford,CT,6119,
250.0,Platt Ln,Cheshire,CT,6410,
90.0,Woodhouse Ave,Wallingford,CT,6492,
8.0,Village St,Manchester,CT,06040,
50.0,Cedar Grove Ter,Essex,CT,6426,
123.0,Greenwood Ave,Bethel,CT,6801,
789.0,Mt Carmel Ave,North Haven,CT,6473,
1562.0,Albany Ave,Hartford,CT,6112,
313.0,Moose Hill Rd,Guilford,CT,6437,
7.0,Liberty St,Clinton,CT,6413,
16.0,Stoneboat Rd,Westport,CT,6880,
128.0,Chatham St,Hartford,CT,6112,
642.0,Governors Hwy,South Windsor,CT,06074,
26.0,Sable St,Norwalk,CT,6854,
