NUMBER,STREET,CITY,STATE,POSTCODE,UNIT
7290.0,Hunters Branch Drive  NE,Sandy Springs,GA,30328,
3325.0,Holly Hill Parkway,ELLENWOOD,GA,30294,
6.0,COQUENA DR,Chatham,GA,31410,
6900.0,ROSWELL RD,Sandy Springs,GA,30328,2.0
225.0,RIDGEVIEW DR,Athens,GA,30606,
1298.0,Conway Road,DECATUR,GA,30030,
,LANGLEY VIEW CT,LOGANVILLE,GA,30052,
577.0,Wedgewood Drive,Alpharetta,GA,30009,
1529.0,LONGWOOD DR,LAWRENCEVILLE,GA,30043,
5014.0,River Rock Way,Woodstock,GA,30188,
11975.0,Morning Mist Drive,Alpharetta,GA,30005,
2590.0,Church Street  NW,Atlanta,GA,30318,
9155.0,Nesbit Ferry Road,Johns Creek,GA,30022,69.0
855.0,Chatburn Lane,Johns Creek,GA,30097,
12202.0,APACHE AVE,Chatham,GA,31419,203.0
116.0,HIGHWAY 30 W,Sumter,GA,31719,
1426.0,Ashford Creek Circle,ATLANTA,GA,30319,
167.0,Richmond Street  SE,Atlanta,GA,30312,
3500.0,PEACHTREE CORNERS CIR,PEACHTREE CORNERS,GA,30092,
288.0,Henry Aaron Avenue  SW,Atlanta,GA,30310,
1959.0,OWENS TRL,ELLENWOOD,GA,30294,
8635.0,Meadowgrove Ln,Gainesville,GA,30506,
1232.0,Lynway Lane  SW,Atlanta,GA,30311,
115.0,DECATURE AVE,MACON,GA,31217,
227.0,W MONTGOMERY CROSS RD,Chatham,GA,31406,228.0
3330.0,Univeter Rd,Canton,GA,30115,
15.0,White Street  NW,Atlanta,GA,30318,
161.0,CUTHBERT LN,Paulding,GA,30101,
3555.0,Lehigh Way,DECATUR,GA,30034,
160.0,SPRINGHOUSE LN,FAY,GA,30214,
1011.0,S WASHINGTON-MLK ST,QUITMAN,GA, ,
703.0,Clairemont Avenue,DECATUR,GA,30030,
835.0,Oglethorpe Avenue  SW,Atlanta,GA,30310,401.0
3638.0,FAIR HILL DR,BETHLEHEM,GA,30620,
5883.0,SUMMERGLENN LN,ATLANTA,GA,30349,
563.0,CREEK HOLLOW WAY,Athens,GA,30601,
2493.0,West Wind Trc,Acworth,GA,30102,
0.0,ELK ST,DALTON,GA,30720,
1713.0,WHITAKER ST,Chatham,GA,31401,
720.0,Old Knoll View,Johns Creek,GA,30022,
3044.0,Elmwood Court,South Fulton,GA,30349,
11.0,Kings Walk,ATLANTA,GA,30307,
121.0,BENTWOOD CIR,MACON,GA,31210,
185.0,TEAL PL,NEWNAN,GA,30263,
5100.0,Lakesprings Drive,DUNWOODY,GA,30338,
1287.0,CEDAR SHOALS DR,ATHENS,GA,30605,
1492.0,SAND WAY,LAWRENCEVILLE,GA,30045,
2003.0,Bristol Circle,Johns Creek,GA,30022,
727.0,TATEM ST,Chatham,GA,31405,
934.0,GREENBRIAR TRL,Hinesville,GA,31313,
1525.0,LAUREL CROSSING PKWY,BUFORD,GA,30519,
4.0,MALIBOU CIR,Chatham,GA,31406,
3510.0,BUFORD HIGHWAY,ATLANTA,GA,30329,
3785.0,ASHFORD CREEK AVENUE,ATLANTA,GA,30319,
1100.0,HUNTINGTON CHS,NORCROSS,GA,30093,
3231.0,BUFORD HIGHWAY,ATLANTA,GA,30329,
7545.0,TARA RD,JONESBORO,GA,30236,
337.0,LEGACY LN,PTC,GA,30269,
400.0,Pierpont Ct,Canton,GA,30114,
335.0,HAMMOND DR,Sandy Springs,GA,30328,814.0
3025.0,JONES PHILLIPS RD,DACULA,GA,30019,
3305.0,Hutchinson Rd,Cumming,GA,30040,
500.0,Norwich Rd,Augusta,GA,30909,
1186.0,GLENRIDGE PL,Sandy Springs,GA,30342,
2220.0,CAPE COURAGE WAY,SUWANEE,GA,30024,
765.0,ARBOR GATE LN,LAWRENCEVILLE,GA,30044,
6005.0,State Bridge Road,Johns Creek,GA,30097,737.0
515.0,FRANKLIN ST,Athens,GA,30606,
3771.0,Wolverton Circle,LITHONIA,GA,30038,
100.0,JACKSON POINT DR,LAWRENCEVILLE,GA,30044,
150.0,ANDERSON ST,ATHENS,GA,30601,
37.0,Bisbee Avenue  SE,Atlanta,GA,30315,
632.0,STEEPLE CHASE DR,LAWRENCEVILLE,GA,30044,
140.0,CARRIAGE CT,ATHENS,GA,30605,
147.0,ARCH HELMS RD,Sumter,GA,31719,
2948.0,HIDDEN FALLS DR,BUFORD,GA,30519,
2223.0,Lenox Road  NE,Atlanta,GA,30324,2.0
620.0,Glenarbor Drive,Johns Creek,GA,30097,
12560.0,Crabapple Chase Drive,Alpharetta,GA,30004,
52.0,HILL TOP CIR,GRANTVILLE,GA,30220,
2137.0,AMISH CT,MORROW,GA,30260,
350.0,Banbury Crossing,Alpharetta,GA,30009,
2288.0,BETHUNE CIR,MORROW,GA,30260,
6015.0,State Bridge Road,Johns Creek,GA,30097,9403.0
6036.0,Governors Walk Dr,Canton,GA,30115,
5100.0,Cochran Mill Road,South Fulton,GA,30213,
353.0,HYDESMERE DR,BUFORD,GA,30518,
2125.0,Joseph E Boone Boulevard  NW,Atlanta,GA,30314,
3754.0,Memorial Drive,DECATUR,GA,30032,
1594.0,CHADWICK POINT CT,LAWRENCEVILLE,GA,30043,
12902.0,Etris Walk,Roswell,GA,30075,
4021.0,MCGINNIS FERRY RD,SUWANEE,GA,30024,
1008.0,Main Street,STONE MOUNTAIN,GA,30083,10.0
4175.0,SATELLITE BLVD,DULUTH,GA,30096,
1507.0,CHASE LAKE DR,JONESBORO,GA,30236,
4120.0,HOWELL PARK RD,DULUTH,GA,30096,
2638.0,Central Ave,Augusta,GA,30904,
46.0,Ivy Parkway  NE,Atlanta,GA,30342,
620.0,West   Peachtree Street  NE,Atlanta,GA,30308,1806.0
1891.0,Montvallo Terrace,ATLANTA,GA,30316,
2030.0,Abby Lane,ATLANTA,GA,30345,
250.0,10th Street  NE,Atlanta,GA,30309,2312.0
564.0,Collier Ridge Drive  NW,Atlanta,GA,30318,
1112.0,CLARIDGE PARK DR,MORROW,GA,30260,
6362.0,Dekeon Drive,South Fulton,GA,30349,
394.0,ABERNATHY RD,Sandy Springs,GA,30328,
1404.0,Sylvan Circle,ATLANTA,GA,30319,
662.0,Brookline Street  SW,Atlanta,GA,30310,
2773.0,Swansea Court,South Fulton,GA,30349,
3905.0,CHASTATEE DR,DULUTH,GA,30097,
2906.0,River Ridge Drive  SE,Atlanta,GA,30354,
706.0,South  Grand Avenue  NW,Atlanta,GA,30318,
8201.0,NESBIT FERRY RD,Sandy Springs,GA,30350,
170.0,Boulevard    SE,Atlanta,GA,30312,
459.0,VILLAGE BROAD ST,DACULA,GA,30019,
4135.0,Roseman Bridge Ct,Suwanee,GA,30024,
6005.0,State Bridge Road,Johns Creek,GA,30097,5.0
17.0,COLONIAL DR,NEWNAN,GA,30263,
4015.0,Jenkins Court,Alpharetta,GA,30009,
3296.0,MEDLOCK BRIDGE RD,PEACHTREE CORNERS,GA,30092,
3821.0,LOG CABIN DR,MACON,GA,31204,
941.0,ABBEY PARK WAY,LAWRENCEVILLE,GA,30044,
99.0,PRESTWICK DR,FAYETTEVILLE,GA,30215,
46028.0,Gardner Drive,Alpharetta,GA,30009,
