NUMBER,STREET,CITY,STATE,POSTCODE,UNIT
2821.0,N 63RD DR,PHOENIX,AZ,85035,
6829.0,E GOLDEN HILLS WY,MESA,AZ,85208,
,N WILLOW AVE,WHETSTONE,AZ,85616,
1749.0,W NIDO AVE,MESA,AZ,85202,
12727.0,W BLUE BONNET DR,SUN CITY WEST,AZ,85375,
14161.0,W POINSETTIA DR,SURPRISE,AZ,85379,
16613.0,N AVENIDA DE LA CANADA,TUCSON,AZ,85739,
18217.0,N 63RD AVE,GLENDALE,AZ,85308,
4343.0,N 21ST ST,PHOENIX,AZ,85016,109.0
353.0,S 172ND DR,GOODYEAR,AZ,85338,
5510.0,N 62ND DR,GLENDALE,AZ,85301,
8265.0,E SOUTHERN AVE,MESA,AZ,85209,367.0
537.0,W LA PAZ ST,TUCSON,AZ,85701,
7311.0,W RIVULET DR,TUCSON,AZ,85743,
1613.0,N DESERT PL,TUCSON,AZ,85712,
8516.0,E ALDER AVE,MESA,AZ,85208,
4013.0,N 63RD DR,PHOENIX,AZ,85033,
7609.0,E 35TH ST,TUCSON,AZ,85710,
3062.0,E CAMINO ST,MESA,AZ,85213,
11711.0,E WETHERSFIELD RD,SCOTTSDALE,AZ,85259,
11445.0,E SUNDANCE DR,TUCSON,AZ,85749,
7725.0,E OAKWOOD CI,TUCSON,AZ,85750,
908.0,S POWER RD,MESA,AZ,85206,224.0
1138.0,N BELVEDERE AV,TUCSON,AZ,85712,
17216.0,W 3RD ST,ARIVACA,AZ,85601,
7527.0,N 47TH LN,GLENDALE,AZ,85301,
7186.0,W TRAILS DR,GLENDALE,AZ,85308,
7550.0,E 2ND ST,SCOTTSDALE,AZ,85251,
4034.0,W MISSOURI AVE,PHOENIX,AZ,85019,
2672.0,"RANGO DR, LAKE HAVASU CITY",LAKE HAVASU CITY,AZ,86405,
15578.0,W GELDING DR,SURPRISE,AZ,85379,
5960.0,W OREGON AVE,GLENDALE,AZ,85301,127.0
2227.0,W GREENBRIAR DR,PHOENIX,AZ,85023,
2855.0,E JOHN L AVE,KINGMAN,AZ,86409,
178.0,S PASEO SECO,GREEN VALLEY,AZ,85614,
5000.0,N MALL WAY,Flagstaff,AZ,86004,
