NUMBER,STREET,CITY,STATE,POSTCODE,UNIT
44,S   BOIS D' ARC ST,FARMINGTON,AR,72730,
1418,WESTHAMPTON DR,LITTLE ROCK,AR,72211,
1660,N   WHISTLING STRAITS AVE,FAYETTEVILLE,AR,72704,304
2401,LAKEVIEW RD,NORTH LITTLE ROCK,AR,72116,1104
1246,S   ELLIS AVE,FAYETTEVILLE,AR,72701,
3852,N   PARK OAKS DR,FAYETTEVILLE,AR,72703,8
1121,SIR CHARLES,JACKSONVILLE,AR,72076,
18,MARCHWOOD CV,LITTLE ROCK,AR,72210,
4,MONTVALE DR,LITTLE ROCK,AR,72212,
2642,S   SCHOOL AVE,FAYETTEVILLE,AR,72701,
7,CATLETT LN,LITTLE ROCK,AR,72211,
1300,ADAMS ST,LITTLE ROCK,AR,72204,
913,ADAMS ST,LITTLE ROCK,AR,72204,
4483,W   RENEE CT,FAYETTEVILLE,AR,72704,
1605,N   LINDA JO PL,FAYETTEVILLE,AR,72703,
5,CYPRESS VALLEY CV,MAUMELLE,AR,72113,
11304,RIDDLING RD,PULASKI COUNTY,AR,72206,
1601,N SHACKLEFORD RD,LITTLE ROCK,AR,72211,161
58,KINGSPARK RD,LITTLE ROCK,AR,72227,
18800,ROSS HOLLOW RD,PULASKI COUNTY,AR,72135,
13,CAMPDEN HILL RD,SHERWOOD,AR,72120,
521,ASH ST,LITTLE ROCK,AR,72205,
1403,W 20TH ST,NORTH LITTLE ROCK,AR,72114,
13703,CHAMBERS RD,PULASKI COUNTY,AR,72118,
29,MENDEN LN,LITTLE ROCK,AR,72223,
74,PLANTATION DR,LITTLE ROCK,AR,72206,
101,KEYSTONE LN,MAUMELLE,AR,72113,
4710,SAM PECK RD,LITTLE ROCK,AR,72223,1165
2469,RIVERFRONT LN,GOSHEN,AR,72703,
415,Robinson,Harrison,AR,72601,
4255,E   HUNTSVILLE RD,FAYETTEVILLE,AR,72701,
9,WILLOWRIDGE CV,SHERWOOD,AR,72076,
